,Time,Wholesale price corrected,group,tariff
0,2023-01-01 00:00:00.000,16.7835815,winter weekend,19.94
1,2023-01-01 01:00:00.000,17.247086499999998,winter weekend,19.94
2,2023-01-01 02:00:00.000,17.201866499999998,winter weekend,19.94
3,2023-01-01 03:00:00.000,16.793756000000002,winter weekend,19.94
4,2023-01-01 04:00:00.000,16.8604555,winter weekend,19.94
5,2023-01-01 05:00:00.000,16.75758,winter weekend,19.94
6,2023-01-01 06:00:00.000,16.800538999999997,winter weekend,19.94
7,2023-01-01 07:00:00.000,17.221085,winter weekend,19.94
8,2023-01-01 08:00:00.000,17.205258,winter weekend,19.94
9,2023-01-01 09:00:00.000,17.2448255,winter weekend,19.94
10,2023-01-01 10:00:00.000,17.247086499999998,winter weekend,19.94
11,2023-01-01 11:00:00.000,17.247086499999998,winter weekend,19.94
12,2023-01-01 12:00:00.000,17.2787405,winter weekend,19.94
13,2023-01-01 13:00:00.000,17.3375265,winter weekend,19.94
14,2023-01-01 14:00:00.000,17.474257499999997,winter weekend,19.94
15,2023-01-01 15:00:00.000,20.3081235,winter weekend,19.94
16,2023-01-01 16:00:00.000,21.933723,winter weekend,19.94
17,2023-01-01 17:00:00.000,23.1194985,winter weekend,19.94
18,2023-01-01 18:00:00.000,24.311521500000005,winter weekend,27.53
19,2023-01-01 19:00:00.000,24.234052500000004,winter weekend,27.53
20,2023-01-01 20:00:00.000,23.519338500000003,winter weekend,19.94
21,2023-01-01 21:00:00.000,22.989550500000004,winter weekend,19.94
22,2023-01-01 22:00:00.000,23.110752,winter weekend,19.94
23,2023-01-01 23:00:00.000,21.7413,winter weekend,19.94
24,2023-01-02 00:00:00.000,24.60390450000001,winter weekend,27.53
25,2023-01-02 01:00:00.000,23.8242165,winter weekend,27.53
26,2023-01-02 02:00:00.000,23.981653500000004,winter weekend,27.53
27,2023-01-02 03:00:00.000,22.877095500000003,winter weekend,19.94
28,2023-01-02 04:00:00.000,23.625546000000003,winter weekend,19.94
29,2023-01-02 05:00:00.000,26.079564000000005,winter weekend,27.53
30,2023-01-02 06:00:00.000,30.497796,winter weekend,32.84
31,2023-01-02 07:00:00.000,34.94101800000001,winter weekend,32.84
32,2023-01-02 08:00:00.000,35.608251,winter weekend,32.84
33,2023-01-02 09:00:00.000,35.74194750000001,winter weekend,32.84
34,2023-01-02 10:00:00.000,35.562019500000005,winter weekend,32.84
35,2023-01-02 11:00:00.000,35.279632500000005,winter weekend,32.84
36,2023-01-02 12:00:00.000,35.408331000000004,winter weekend,32.84
37,2023-01-02 13:00:00.000,35.330862,winter weekend,32.84
38,2023-01-02 14:00:00.000,35.88564,winter weekend,32.84
39,2023-01-02 15:00:00.000,36.77778300000001,winter weekend,32.84
40,2023-01-02 16:00:00.000,37.7211555,winter weekend,32.84
41,2023-01-02 17:00:00.000,38.60955,winter weekend,32.84
42,2023-01-02 18:00:00.000,39.201813,winter weekend,32.84
43,2023-01-02 19:00:00.000,37.91732700000001,winter weekend,32.84
44,2023-01-02 20:00:00.000,36.485400000000006,winter weekend,32.84
45,2023-01-02 21:00:00.000,35.069716500000006,winter weekend,32.84
46,2023-01-02 22:00:00.000,34.225054500000006,winter weekend,32.84
47,2023-01-02 23:00:00.000,32.88933900000001,winter weekend,32.84
48,2023-01-03 00:00:00.000,33.6127995,winter weekend,32.84
49,2023-01-03 01:00:00.000,32.36205,winter weekend,32.84
50,2023-01-03 02:00:00.000,32.207112,winter weekend,32.84
51,2023-01-03 03:00:00.000,31.737300000000005,winter weekend,32.84
52,2023-01-03 04:00:00.000,31.566118500000005,winter weekend,32.84
53,2023-01-03 05:00:00.000,31.895986500000006,winter weekend,32.84
54,2023-01-03 06:00:00.000,34.72610400000001,winter weekend,32.84
55,2023-01-03 07:00:00.000,37.35005400000001,winter weekend,32.84
56,2023-01-03 08:00:00.000,38.5058415,winter weekend,32.84
57,2023-01-03 09:00:00.000,38.756991000000006,winter weekend,32.84
58,2023-01-03 10:00:00.000,38.4308715,winter weekend,32.84
59,2023-01-03 11:00:00.000,38.54582550000001,winter weekend,32.84
60,2023-01-03 12:00:00.000,37.922325,winter weekend,32.84
61,2023-01-03 13:00:00.000,37.47375450000001,winter weekend,32.84
62,2023-01-03 14:00:00.000,37.742397,winter weekend,32.84
63,2023-01-03 15:00:00.000,38.325913500000006,winter weekend,32.84
64,2023-01-03 16:00:00.000,38.1859695,winter weekend,32.84
65,2023-01-03 17:00:00.000,38.699514,winter weekend,32.84
66,2023-01-03 18:00:00.000,38.4758535,winter weekend,32.84
67,2023-01-03 19:00:00.000,37.483750500000006,winter weekend,32.84
68,2023-01-03 20:00:00.000,36.063069000000006,winter weekend,32.84
69,2023-01-03 21:00:00.000,33.73525050000001,winter weekend,32.84
70,2023-01-03 22:00:00.000,31.646086500000003,winter weekend,32.84
71,2023-01-03 23:00:00.000,29.070867000000003,winter weekend,27.53
72,2023-01-04 00:00:00.000,27.475255500000006,winter weekend,27.53
73,2023-01-04 01:00:00.000,26.19826650000001,winter weekend,27.53
74,2023-01-04 02:00:00.000,22.366050000000005,winter weekend,19.94
75,2023-01-04 03:00:00.000,18.452616,winter weekend,19.94
76,2023-01-04 04:00:00.000,17.474257499999997,winter weekend,19.94
77,2023-01-04 05:00:00.000,18.744999,winter weekend,19.94
78,2023-01-04 06:00:00.000,24.99249900000001,winter weekend,27.53
79,2023-01-04 07:00:00.000,27.264090000000003,winter weekend,27.53
80,2023-01-04 08:00:00.000,27.88884,winter weekend,27.53
81,2023-01-04 09:00:00.000,27.778884000000005,winter weekend,27.53
82,2023-01-04 10:00:00.000,26.12329650000001,winter weekend,27.53
83,2023-01-04 11:00:00.000,27.331563000000003,winter weekend,27.53
84,2023-01-04 12:00:00.000,27.475255500000006,winter weekend,27.53
85,2023-01-04 13:00:00.000,27.32906400000001,winter weekend,27.53
86,2023-01-04 14:00:00.000,27.391539000000005,winter weekend,27.53
87,2023-01-04 15:00:00.000,27.331563000000003,winter weekend,27.53
88,2023-01-04 16:00:00.000,27.466509,winter weekend,27.53
89,2023-01-04 17:00:00.000,28.133742,winter weekend,27.53
90,2023-01-04 18:00:00.000,26.399436,winter weekend,27.53
91,2023-01-04 19:00:00.000,25.690969500000005,winter weekend,27.53
92,2023-01-04 20:00:00.000,22.76589,winter weekend,19.94
93,2023-01-04 21:00:00.000,21.2727375,winter weekend,19.94
94,2023-01-04 22:00:00.000,21.736302,winter weekend,19.94
95,2023-01-04 23:00:00.000,18.5038455,winter weekend,19.94
96,2023-01-05 00:00:00.000,17.374297499999997,winter weekend,19.94
97,2023-01-05 01:00:00.000,17.3767965,winter weekend,19.94
98,2023-01-05 02:00:00.000,17.3767965,winter weekend,19.94
99,2023-01-05 03:00:00.000,17.383044,winter weekend,19.94
100,2023-01-05 04:00:00.000,17.646688499999996,winter weekend,19.94
101,2023-01-05 05:00:00.000,18.6262965,winter weekend,19.94
102,2023-01-05 06:00:00.000,24.994998,winter weekend,27.53
103,2023-01-05 07:00:00.000,28.2624405,winter weekend,27.53
104,2023-01-05 08:00:00.000,29.343258,winter weekend,27.53
105,2023-01-05 09:00:00.000,33.0555225,winter weekend,32.84
106,2023-01-05 10:00:00.000,33.851454000000004,winter weekend,32.84
107,2023-01-05 11:00:00.000,35.2446465,winter weekend,32.84
108,2023-01-05 12:00:00.000,34.9747545,winter weekend,32.84
109,2023-01-05 13:00:00.000,35.183421,winter weekend,32.84
110,2023-01-05 14:00:00.000,36.2392485,winter weekend,32.84
111,2023-01-05 15:00:00.000,37.29507600000001,winter weekend,32.84
112,2023-01-05 16:00:00.000,38.9506635,winter weekend,32.84
113,2023-01-05 17:00:00.000,41.69581499999999,winter weekend,32.84
114,2023-01-05 18:00:00.000,41.69206649999999,winter weekend,32.84
115,2023-01-05 19:00:00.000,39.60665099999999,winter weekend,32.84
116,2023-01-05 20:00:00.000,37.85860050000001,winter weekend,32.84
117,2023-01-05 21:00:00.000,36.36045,winter weekend,32.84
118,2023-01-05 22:00:00.000,35.440818,winter weekend,32.84
119,2023-01-05 23:00:00.000,33.2367,winter weekend,32.84
120,2023-01-06 00:00:00.000,30.763939500000006,winter weekend,32.84
121,2023-01-06 01:00:00.000,30.000495,winter weekend,27.53
122,2023-01-06 02:00:00.000,29.454463500000006,winter weekend,27.53
123,2023-01-06 03:00:00.000,27.656433000000003,winter weekend,27.53
124,2023-01-06 04:00:00.000,27.605203500000005,winter weekend,27.53
125,2023-01-06 05:00:00.000,27.867598500000003,winter weekend,27.53
126,2023-01-06 06:00:00.000,29.5194375,winter weekend,27.53
127,2023-01-06 07:00:00.000,30.676474500000005,winter weekend,32.84
128,2023-01-06 08:00:00.000,32.449515000000005,winter weekend,32.84
129,2023-01-06 09:00:00.000,31.969707000000003,winter weekend,32.84
130,2023-01-06 10:00:00.000,31.46865750000001,winter weekend,32.84
131,2023-01-06 11:00:00.000,31.53363150000001,winter weekend,32.84
132,2023-01-06 12:00:00.000,31.737300000000005,winter weekend,32.84
133,2023-01-06 13:00:00.000,31.085061000000003,winter weekend,32.84
134,2023-01-06 14:00:00.000,32.32581450000001,winter weekend,32.84
135,2023-01-06 15:00:00.000,33.090508500000006,winter weekend,32.84
136,2023-01-06 16:00:00.000,34.80732150000001,winter weekend,32.84
137,2023-01-06 17:00:00.000,36.8515035,winter weekend,32.84
138,2023-01-06 18:00:00.000,37.797375,winter weekend,32.84
139,2023-01-06 19:00:00.000,35.703213000000005,winter weekend,32.84
140,2023-01-06 20:00:00.000,34.783581000000005,winter weekend,32.84
141,2023-01-06 21:00:00.000,33.83646000000001,winter weekend,32.84
142,2023-01-06 22:00:00.000,33.60405300000001,winter weekend,32.84
143,2023-01-06 23:00:00.000,32.524485,winter weekend,32.84
144,2023-01-07 00:00:00.000,29.506942500000005,winter weekend,27.53
145,2023-01-07 01:00:00.000,29.666878500000003,winter weekend,27.53
146,2023-01-07 02:00:00.000,29.369497500000005,winter weekend,27.53
147,2023-01-07 03:00:00.000,28.359901500000007,winter weekend,27.53
148,2023-01-07 04:00:00.000,27.737650500000008,winter weekend,27.53
149,2023-01-07 05:00:00.000,27.812620500000005,winter weekend,27.53
150,2023-01-07 06:00:00.000,28.708512,winter weekend,27.53
151,2023-01-07 07:00:00.000,30.2641395,winter weekend,32.84
152,2023-01-07 08:00:00.000,31.344957,winter weekend,32.84
153,2023-01-07 09:00:00.000,31.362450000000003,winter weekend,32.84
154,2023-01-07 10:00:00.000,29.86305,winter weekend,27.53
155,2023-01-07 11:00:00.000,28.403634000000004,winter weekend,27.53
156,2023-01-07 12:00:00.000,28.351155,winter weekend,27.53
157,2023-01-07 13:00:00.000,29.119597500000005,winter weekend,27.53
158,2023-01-07 14:00:00.000,28.486101,winter weekend,27.53
159,2023-01-07 15:00:00.000,28.058772000000005,winter weekend,27.53
160,2023-01-07 16:00:00.000,29.12584500000001,winter weekend,27.53
161,2023-01-07 17:00:00.000,29.464459500000004,winter weekend,27.53
162,2023-01-07 18:00:00.000,29.80307400000001,winter weekend,27.53
163,2023-01-07 19:00:00.000,29.185821000000004,winter weekend,27.53
164,2023-01-07 20:00:00.000,28.346157000000005,winter weekend,27.53
165,2023-01-07 21:00:00.000,25.048726500000004,winter weekend,27.53
166,2023-01-07 22:00:00.000,23.61555,winter weekend,19.94
167,2023-01-07 23:00:00.000,22.1473875,winter weekend,19.94
168,2023-01-08 00:00:00.000,18.7337535,winter weekend,19.94
169,2023-01-08 01:00:00.000,18.5013465,winter weekend,19.94
170,2023-01-08 02:00:00.000,18.505095,winter weekend,19.94
171,2023-01-08 03:00:00.000,17.887842,winter weekend,19.94
172,2023-01-08 04:00:00.000,18.065271,winter weekend,19.94
173,2023-01-08 05:00:00.000,18.607554,winter weekend,19.94
174,2023-01-08 06:00:00.000,18.495099,winter weekend,19.94
175,2023-01-08 07:00:00.000,19.4259765,winter weekend,19.94
176,2023-01-08 08:00:00.000,23.54307900000001,winter weekend,19.94
177,2023-01-08 09:00:00.000,27.71391000000001,winter weekend,27.53
178,2023-01-08 10:00:00.000,29.075865000000004,winter weekend,27.53
179,2023-01-08 11:00:00.000,30.346606500000007,winter weekend,32.84
180,2023-01-08 12:00:00.000,30.0742155,winter weekend,27.53
181,2023-01-08 13:00:00.000,29.738100000000006,winter weekend,27.53
182,2023-01-08 14:00:00.000,30.399085500000005,winter weekend,32.84
183,2023-01-08 15:00:00.000,30.317868000000008,winter weekend,32.84
184,2023-01-08 16:00:00.000,31.0013445,winter weekend,32.84
185,2023-01-08 17:00:00.000,32.11714800000001,winter weekend,32.84
186,2023-01-08 18:00:00.000,32.68816950000001,winter weekend,32.84
187,2023-01-08 19:00:00.000,31.0013445,winter weekend,32.84
188,2023-01-08 20:00:00.000,30.354103500000004,winter weekend,32.84
189,2023-01-08 21:00:00.000,29.666878500000003,winter weekend,27.53
190,2023-01-08 22:00:00.000,29.784331500000004,winter weekend,27.53
191,2023-01-08 23:00:00.000,27.531483,winter weekend,27.53
192,2023-01-09 00:00:00.000,26.755543500000005,winter weekday,26.43
193,2023-01-09 01:00:00.000,25.412331000000005,winter weekday,26.43
194,2023-01-09 02:00:00.000,24.900036000000007,winter weekday,26.43
195,2023-01-09 03:00:00.000,22.2923295,winter weekday,26.43
196,2023-01-09 04:00:00.000,23.2719375,winter weekday,26.43
197,2023-01-09 05:00:00.000,25.9983465,winter weekday,26.43
198,2023-01-09 06:00:00.000,30.7539435,winter weekday,30.5
199,2023-01-09 07:00:00.000,37.36005000000001,winter weekday,35.79
200,2023-01-09 08:00:00.000,39.85905,winter weekday,35.79
201,2023-01-09 09:00:00.000,39.501693,winter weekday,35.79
202,2023-01-09 10:00:00.000,37.2438465,winter weekday,35.79
203,2023-01-09 11:00:00.000,37.4312715,winter weekday,35.79
204,2023-01-09 12:00:00.000,34.931022000000006,winter weekday,35.79
205,2023-01-09 13:00:00.000,34.569916500000005,winter weekday,35.79
206,2023-01-09 14:00:00.000,35.3071215,winter weekday,35.79
207,2023-01-09 15:00:00.000,36.237999,winter weekday,35.79
208,2023-01-09 16:00:00.000,37.604952,winter weekday,35.79
209,2023-01-09 17:00:00.000,39.3679965,winter weekday,35.79
210,2023-01-09 18:00:00.000,40.131441,winter weekday,35.79
211,2023-01-09 19:00:00.000,38.7082605,winter weekday,35.79
212,2023-01-09 20:00:00.000,37.4237745,winter weekday,35.79
213,2023-01-09 21:00:00.000,34.72735350000001,winter weekday,35.79
214,2023-01-09 22:00:00.000,33.86145,winter weekday,35.79
215,2023-01-09 23:00:00.000,30.90138450000001,winter weekday,30.5
216,2023-01-10 00:00:00.000,30.615249,winter weekday,30.5
217,2023-01-10 01:00:00.000,29.451964500000003,winter weekday,30.5
218,2023-01-10 02:00:00.000,29.255793,winter weekday,30.5
219,2023-01-10 03:00:00.000,28.658532,winter weekday,30.5
220,2023-01-10 04:00:00.000,29.314519500000007,winter weekday,30.5
221,2023-01-10 05:00:00.000,30.937620000000003,winter weekday,30.5
222,2023-01-10 06:00:00.000,34.627393500000004,winter weekday,35.79
223,2023-01-10 07:00:00.000,36.701563500000006,winter weekday,35.79
224,2023-01-10 08:00:00.000,38.0260335,winter weekday,35.79
225,2023-01-10 09:00:00.000,37.412529,winter weekday,35.79
226,2023-01-10 10:00:00.000,36.701563500000006,winter weekday,35.79
227,2023-01-10 11:00:00.000,35.66697750000001,winter weekday,35.79
228,2023-01-10 12:00:00.000,35.01348900000001,winter weekday,35.79
229,2023-01-10 13:00:00.000,35.070966000000006,winter weekday,35.79
230,2023-01-10 14:00:00.000,35.5370295,winter weekday,35.79
231,2023-01-10 15:00:00.000,35.60075400000001,winter weekday,35.79
232,2023-01-10 16:00:00.000,34.923525000000005,winter weekday,35.79
233,2023-01-10 17:00:00.000,35.65323300000001,winter weekday,35.79
234,2023-01-10 18:00:00.000,34.917277500000004,winter weekday,35.79
235,2023-01-10 19:00:00.000,32.916828,winter weekday,30.5
236,2023-01-10 20:00:00.000,30.631492500000004,winter weekday,30.5
237,2023-01-10 21:00:00.000,28.179973500000003,winter weekday,26.43
238,2023-01-10 22:00:00.000,27.526485000000005,winter weekday,26.43
239,2023-01-10 23:00:00.000,22.735902000000006,winter weekday,26.43
240,2023-01-11 00:00:00.000,17.9928,winter weekday,26.43
241,2023-01-11 01:00:00.000,17.388042,winter weekday,26.43
242,2023-01-11 02:00:00.000,17.378046,winter weekday,26.43
243,2023-01-11 03:00:00.000,17.369299499999997,winter weekday,26.43
244,2023-01-11 04:00:00.000,17.373047999999997,winter weekday,26.43
245,2023-01-11 05:00:00.000,17.7116625,winter weekday,26.43
246,2023-01-11 06:00:00.000,24.600156,winter weekday,26.43
247,2023-01-11 07:00:00.000,28.752244500000007,winter weekday,30.5
248,2023-01-11 08:00:00.000,33.291678000000005,winter weekday,35.79
249,2023-01-11 09:00:00.000,33.579063000000005,winter weekday,35.79
250,2023-01-11 10:00:00.000,33.82521450000001,winter weekday,35.79
251,2023-01-11 11:00:00.000,33.61404900000001,winter weekday,35.79
252,2023-01-11 12:00:00.000,32.0459265,winter weekday,30.5
253,2023-01-11 13:00:00.000,31.18002300000001,winter weekday,30.5
254,2023-01-11 14:00:00.000,31.829763000000003,winter weekday,30.5
255,2023-01-11 15:00:00.000,32.074665,winter weekday,30.5
256,2023-01-11 16:00:00.000,32.26209,winter weekday,30.5
257,2023-01-11 17:00:00.000,33.9101805,winter weekday,35.79
258,2023-01-11 18:00:00.000,33.97140600000001,winter weekday,35.79
259,2023-01-11 19:00:00.000,33.33666000000001,winter weekday,35.79
260,2023-01-11 20:00:00.000,31.682322000000006,winter weekday,30.5
261,2023-01-11 21:00:00.000,29.047126500000005,winter weekday,30.5
262,2023-01-11 22:00:00.000,28.827214500000004,winter weekday,30.5
263,2023-01-11 23:00:00.000,25.932123000000004,winter weekday,26.43
264,2023-01-12 00:00:00.000,19.852056,winter weekday,26.43
265,2023-01-12 01:00:00.000,18.0615225,winter weekday,26.43
266,2023-01-12 02:00:00.000,17.9540655,winter weekday,26.43
267,2023-01-12 03:00:00.000,17.380544999999998,winter weekday,26.43
268,2023-01-12 04:00:00.000,17.6216985,winter weekday,26.43
269,2023-01-12 05:00:00.000,20.484303,winter weekday,26.43
270,2023-01-12 06:00:00.000,28.078764000000003,winter weekday,26.43
271,2023-01-12 07:00:00.000,31.3062225,winter weekday,30.5
272,2023-01-12 08:00:00.000,30.716458500000005,winter weekday,30.5
273,2023-01-12 09:00:00.000,29.59190850000001,winter weekday,30.5
274,2023-01-12 10:00:00.000,27.956313,winter weekday,26.43
275,2023-01-12 11:00:00.000,28.286181000000003,winter weekday,26.43
276,2023-01-12 12:00:00.000,26.849256000000004,winter weekday,26.43
277,2023-01-12 13:00:00.000,27.593958000000004,winter weekday,26.43
278,2023-01-12 14:00:00.000,28.38864000000001,winter weekday,26.43
279,2023-01-12 15:00:00.000,29.260791000000005,winter weekday,30.5
280,2023-01-12 16:00:00.000,29.748096000000004,winter weekday,30.5
281,2023-01-12 17:00:00.000,31.363699500000006,winter weekday,30.5
282,2023-01-12 18:00:00.000,32.298325500000004,winter weekday,30.5
283,2023-01-12 19:00:00.000,29.961760500000008,winter weekday,30.5
284,2023-01-12 20:00:00.000,29.781832500000004,winter weekday,30.5
285,2023-01-12 21:00:00.000,27.960061500000005,winter weekday,26.43
286,2023-01-12 22:00:00.000,26.168278500000003,winter weekday,26.43
287,2023-01-12 23:00:00.000,22.312321500000003,winter weekday,26.43
288,2023-01-13 00:00:00.000,21.446418,winter weekday,26.43
289,2023-01-13 01:00:00.000,19.4909505,winter weekday,26.43
290,2023-01-13 02:00:00.000,18.4926,winter weekday,26.43
291,2023-01-13 03:00:00.000,17.620448999999997,winter weekday,26.43
292,2023-01-13 04:00:00.000,17.6941695,winter weekday,26.43
293,2023-01-13 05:00:00.000,20.524287,winter weekday,26.43
294,2023-01-13 06:00:00.000,24.207813000000005,winter weekday,26.43
295,2023-01-13 07:00:00.000,28.348656000000005,winter weekday,26.43
296,2023-01-13 08:00:00.000,30.606502500000005,winter weekday,30.5
297,2023-01-13 09:00:00.000,29.943018,winter weekday,30.5
298,2023-01-13 10:00:00.000,29.219557500000004,winter weekday,30.5
299,2023-01-13 11:00:00.000,27.980053500000004,winter weekday,26.43
300,2023-01-13 12:00:00.000,26.930473500000005,winter weekday,26.43
301,2023-01-13 13:00:00.000,26.144538,winter weekday,26.43
302,2023-01-13 14:00:00.000,26.558122500000003,winter weekday,26.43
303,2023-01-13 15:00:00.000,27.345307500000004,winter weekday,26.43
304,2023-01-13 16:00:00.000,28.02753450000001,winter weekday,26.43
305,2023-01-13 17:00:00.000,29.475705000000005,winter weekday,30.5
306,2023-01-13 18:00:00.000,29.4844515,winter weekday,30.5
307,2023-01-13 19:00:00.000,29.352004500000003,winter weekday,30.5
308,2023-01-13 20:00:00.000,27.981303000000004,winter weekday,26.43
309,2023-01-13 21:00:00.000,26.9754555,winter weekday,26.43
310,2023-01-13 22:00:00.000,26.92797450000001,winter weekday,26.43
311,2023-01-13 23:00:00.000,25.902135000000005,winter weekday,26.43
312,2023-01-14 00:00:00.000,20.576766,winter weekend,19.94
313,2023-01-14 01:00:00.000,21.693819,winter weekend,19.94
314,2023-01-14 02:00:00.000,22.953315000000007,winter weekend,19.94
315,2023-01-14 03:00:00.000,22.519738500000003,winter weekend,19.94
316,2023-01-14 04:00:00.000,22.453515000000003,winter weekend,19.94
317,2023-01-14 05:00:00.000,22.451016000000003,winter weekend,19.94
318,2023-01-14 06:00:00.000,23.003295000000005,winter weekend,19.94
319,2023-01-14 07:00:00.000,24.007893000000006,winter weekend,27.53
320,2023-01-14 08:00:00.000,23.907933000000007,winter weekend,27.53
321,2023-01-14 09:00:00.000,24.135342000000005,winter weekend,27.53
322,2023-01-14 10:00:00.000,23.6742765,winter weekend,19.94
323,2023-01-14 11:00:00.000,24.241549500000005,winter weekend,27.53
324,2023-01-14 12:00:00.000,23.479354500000003,winter weekend,19.94
325,2023-01-14 13:00:00.000,20.5230375,winter weekend,19.94
326,2023-01-14 14:00:00.000,19.044879,winter weekend,19.94
327,2023-01-14 15:00:00.000,18.4988475,winter weekend,19.94
328,2023-01-14 16:00:00.000,18.497598,winter weekend,19.94
329,2023-01-14 17:00:00.000,18.747498,winter weekend,19.94
330,2023-01-14 18:00:00.000,19.0786155,winter weekend,19.94
331,2023-01-14 19:00:00.000,18.222708,winter weekend,19.94
332,2023-01-14 20:00:00.000,18.4963485,winter weekend,19.94
333,2023-01-14 21:00:00.000,18.5013465,winter weekend,19.94
334,2023-01-14 22:00:00.000,18.105255,winter weekend,19.94
335,2023-01-14 23:00:00.000,18.0165405,winter weekend,19.94
336,2023-01-15 00:00:00.000,17.860353,winter weekend,19.94
337,2023-01-15 01:00:00.000,17.5817145,winter weekend,19.94
338,2023-01-15 02:00:00.000,17.880345000000002,winter weekend,19.94
339,2023-01-15 03:00:00.000,17.699167499999998,winter weekend,19.94
340,2023-01-15 04:00:00.000,17.726656499999997,winter weekend,19.94
341,2023-01-15 05:00:00.000,17.8690995,winter weekend,19.94
342,2023-01-15 06:00:00.000,17.565471,winter weekend,19.94
343,2023-01-15 07:00:00.000,17.585462999999997,winter weekend,19.94
344,2023-01-15 08:00:00.000,18.502596,winter weekend,19.94
345,2023-01-15 09:00:00.000,18.6562845,winter weekend,19.94
346,2023-01-15 10:00:00.000,18.4938495,winter weekend,19.94
347,2023-01-15 11:00:00.000,18.3713985,winter weekend,19.94
348,2023-01-15 12:00:00.000,18.212712,winter weekend,19.94
349,2023-01-15 13:00:00.000,17.420529,winter weekend,19.94
350,2023-01-15 14:00:00.000,17.4042855,winter weekend,19.94
351,2023-01-15 15:00:00.000,17.408033999999997,winter weekend,19.94
352,2023-01-15 16:00:00.000,17.425527,winter weekend,19.94
353,2023-01-15 17:00:00.000,17.524237499999998,winter weekend,19.94
354,2023-01-15 18:00:00.000,20.7354525,winter weekend,19.94
355,2023-01-15 19:00:00.000,20.5255365,winter weekend,19.94
356,2023-01-15 20:00:00.000,18.8886915,winter weekend,19.94
357,2023-01-15 21:00:00.000,19.8283155,winter weekend,19.94
358,2023-01-15 22:00:00.000,21.383943,winter weekend,19.94
359,2023-01-15 23:00:00.000,22.0499265,winter weekend,19.94
360,2023-01-16 00:00:00.000,24.8662995,winter weekday,26.43
361,2023-01-16 01:00:00.000,24.8662995,winter weekday,26.43
362,2023-01-16 02:00:00.000,25.20491400000001,winter weekday,26.43
363,2023-01-16 03:00:00.000,24.377745000000004,winter weekday,26.43
364,2023-01-16 04:00:00.000,25.27738500000001,winter weekday,26.43
365,2023-01-16 05:00:00.000,28.238700000000005,winter weekday,26.43
366,2023-01-16 06:00:00.000,36.689068500000005,winter weekday,35.79
367,2023-01-16 07:00:00.000,39.248044500000006,winter weekday,35.79
368,2023-01-16 08:00:00.000,40.6075005,winter weekday,35.79
369,2023-01-16 09:00:00.000,38.60955,winter weekday,35.79
370,2023-01-16 10:00:00.000,36.13554,winter weekday,35.79
371,2023-01-16 11:00:00.000,36.2217555,winter weekday,35.79
372,2023-01-16 12:00:00.000,35.740698,winter weekday,35.79
373,2023-01-16 13:00:00.000,34.9697565,winter weekday,35.79
374,2023-01-16 14:00:00.000,35.01598800000001,winter weekday,35.79
375,2023-01-16 15:00:00.000,35.572015500000006,winter weekday,35.79
376,2023-01-16 16:00:00.000,36.21175950000001,winter weekday,35.79
377,2023-01-16 17:00:00.000,38.2084605,winter weekday,35.79
378,2023-01-16 18:00:00.000,39.074364,winter weekday,35.79
379,2023-01-16 19:00:00.000,36.173025,winter weekday,35.79
380,2023-01-16 20:00:00.000,34.4824515,winter weekday,35.79
381,2023-01-16 21:00:00.000,33.329163,winter weekday,35.79
382,2023-01-16 22:00:00.000,32.76688800000001,winter weekday,30.5
383,2023-01-16 23:00:00.000,31.03758,winter weekday,30.5
384,2023-01-17 00:00:00.000,29.643138000000008,winter weekday,30.5
385,2023-01-17 01:00:00.000,29.189569500000005,winter weekday,30.5
386,2023-01-17 02:00:00.000,28.852204500000006,winter weekday,30.5
387,2023-01-17 03:00:00.000,28.5523245,winter weekday,30.5
388,2023-01-17 04:00:00.000,28.834711500000004,winter weekday,30.5
389,2023-01-17 05:00:00.000,29.86305,winter weekday,30.5
390,2023-01-17 06:00:00.000,31.982202000000004,winter weekday,30.5
391,2023-01-17 07:00:00.000,34.96101000000001,winter weekday,35.79
392,2023-01-17 08:00:00.000,36.35545200000001,winter weekday,35.79
393,2023-01-17 09:00:00.000,34.37374500000001,winter weekday,35.79
394,2023-01-17 10:00:00.000,33.1329915,winter weekday,30.5
395,2023-01-17 11:00:00.000,32.7056625,winter weekday,30.5
396,2023-01-17 12:00:00.000,31.870996500000004,winter weekday,30.5
397,2023-01-17 13:00:00.000,33.556572,winter weekday,35.79
398,2023-01-17 14:00:00.000,35.616997500000004,winter weekday,35.79
399,2023-01-17 15:00:00.000,37.84110750000001,winter weekday,35.79
400,2023-01-17 16:00:00.000,39.8652975,winter weekday,35.79
401,2023-01-17 17:00:00.000,40.96235849999999,winter weekday,35.79
402,2023-01-17 18:00:00.000,39.471705,winter weekday,35.79
403,2023-01-17 19:00:00.000,39.304272000000005,winter weekday,35.79
404,2023-01-17 20:00:00.000,36.612849,winter weekday,35.79
405,2023-01-17 21:00:00.000,35.643237000000006,winter weekday,35.79
406,2023-01-17 22:00:00.000,34.853553,winter weekday,35.79
407,2023-01-17 23:00:00.000,33.3279135,winter weekday,35.79
408,2023-01-18 00:00:00.000,32.718157500000004,winter weekday,30.5
409,2023-01-18 01:00:00.000,32.946816,winter weekday,30.5
410,2023-01-18 02:00:00.000,32.941818000000005,winter weekday,30.5
411,2023-01-18 03:00:00.000,32.720656500000004,winter weekday,30.5
412,2023-01-18 04:00:00.000,32.3508045,winter weekday,30.5
